Theo Bộ Luật lao động khái niệm người lao động như thế nào?|Là người làm việc cho NSDLĐ theo thỏa thuận, được trả lương và chịu sự quản lý, điều hành, giám sát của NSDLĐ.Độ tuổi lao động tối thiểu của người lao động là đủ 15 tuổi,.
Theo Quy định tại Nghị định 44/2016/NĐ-CP thì trách nhiệm của tổ chức, cá nhân sử dụng các loại máy, thiết bị, vật tư có yêu cầu nghiêm ngặt về an toàn lao động trong việc báo cáo tình hình kiểm định các loại này như thế nào?|Báo cáo Sở Lao động – Thương binh và Xã hội tại địa phương nơi sử dụng các đối tượng kiểm định khi được yêu cầu.
Theo Quy định tại Nghị định 44/2016/NĐ-CP thì trách nhiệm của tổ chức, cá nhân sử dụng các loại máy, thiết bị, vật tư có yêu cầu nghiêm ngặt về an toàn lao động trong việc lưu giữ hồ sơ kỹ thuật an toàn của đối tượng kiểm định như thế nào?|Lưu giữ theo quy định tại quy chuẩn kỹ thuật quốc gia.
Theo Thông tư 36/2019/TT-BLĐTBXHthì các loại sau đây, cái nào là thiết bị có yêu cầu nghiêm ngặt về ATVSLĐ?|Cần trục. cầu trục, Xe nâng người: Xe nâng người tự hành, xe nâng người sử dụng cơ cấu truyền động thủy lực Thang máy các loại
Theo Thông tư 36/2019/TT-BLĐTBXHthì các dụng cụ sau đây, cái nào là thiết bị có yêu cầu nghiêm ngặt về ATVSLĐ?|Pa lăng điện; Palăng kéo tay có tải trọng nâng từ 000kg trở lên; Tời tay có tải trọng nâng từ 000kg trở lên
Theo Thông tư 36/2019/TT-BLĐTBXHthì các dụng cụ sau đây, cái nào là thiết bị có yêu cầu nghiêm ngặt về ATVSLĐ?|MBA phòng nổ, động cơ điện phòng nổ, thiết bị phân phối, đóng cắt phòng nổ (khởi động từ, khởi động mềm, Aptomat, máy cắt điện tự động, biến tần, rơ le dòng điện rò).
Chu kỳ điểm định các thiết bị có YCNN về ATVSLĐ là bao lâu? Theo quy định nào?|Từng loại thiết bị có quy trình kiểm định và chu kỳ kiểm định riêng Theo thông tư 54/2016/ TT-BLĐTBXH
Thiết bị có YCNN về ATVSLĐ có phải dán tem sau khi kiểm định không? Theo quy định nào?|Căn cứ theo từng loại thiết bị, quy trình kiểm định sẽ có quy định về việc dán tem Theo thông tư 54/2016/ TT-BLĐTBXH
Khi đưa Thiết bị có YCNN về ATVSLĐ vào sử dụng lần đầu có phải kiểm định không?|Bắt buộc phải kiểm định lần đầu trước khi sử dụng theo Nghị định 44/2016/NĐ-CP
Trong quá trình sử dụng Thiết bị có YCNN về ATVSLĐ nếu phát hiện có bất thường thì cần phải làm gì?|Dừng sử dụng ngay lập tức, tiến hành sửa chữa, tổ chức kiểm định đột xuất,sau khi kiểm định đạt mới được sử dụng
Yêu cầu bắt buộc đối với Người vận hành xe nâng hàng theo QCVN 25:2015/BLĐTBXH là:|Là người đã được đào tạo, huấn luyện và cấp chứng chỉ về ATVSLĐ; được cấp chứng chỉ vận hành xe nâng hàng và phải chịu trách nhiệm đối với việc chuyển động và nâng hạ tải của xe nâng hàng, việc bố trí công nhân điều khiển xe nâng hàng phải có quyết định bằng văn bản của NSDLĐ.
Yêu cầu bắt buộc đối với Người vận hành cẩu trục theo QCVN 07:2012/BLĐTBXH là:|Tất cả ý trên
Yêu cầu bắt buộc đối với Người vận hành cẩu trục, cổng trục theo QCVN 30:2016/BLĐTBXH là:|Tất cả ý trên
Yêu cầu về chuyên môn đối với phục vụ, vận hành bình chịu áp lực theo QCVN 01:2008/BLĐTBXH là:|Tất cả ý trên
Xe cẩu nâng hàng có gắn biển số, được lưu thông trên đường cần kiểm định những nội dung nào theo chu kỳ?|Ý 1 và 2 đúng
Xe sửa chữa điện hotline cần thí nghiệm, kiểm định những nội dung nào theo chu kỳ?|Tất cả ý trên
Xe gầu sửa chữa điện hotline có phải là TBYCNN về ATVSLĐ không?|Là TBYCNN về ATVSLĐ căn cứ theo TT36/2019/BLĐTBXH
Các công cụ dụng cụ thi công hotline có thuộc danh mục TBYCNN về ATVSLĐ không?|Chỉ những thiết bị nằm trong danh mục căn cứ theo TT36/2019/BLĐTBXH như xe gầu, sàn platform…
Theo Quy định công tác an toàn của EVN, trách nhiệm của đơn vị sử dụng TBYCNN nào sau đây là đúng?|Lập danh mục các TBYCNN của đơn vị trong đó có các thông tin cơ bản về kỹ thuật, vị trí, ngày kiểm định lần đầu, đợt kiểm định gần nhất và dự kiến đợt kiểm định tiếp theo.
Theo Quy định công tác an toàn của EVN, trách nhiệm của đơn vị sử dụng TBYCNN nào sau đây là đúng?|Phải có quy trình vận hành (sử dụng) cho từng loại TBYCNN. Những người quản lý trực tiếp có liên quan đến việc quản lý, sử dụng phải nắm vững quy trình này và phải được giao nhiệm vụ theo yêu cầu của pháp luật.
Chu kỳ điểm định các thiết bị có YCNN về ATVSLĐ là bao lâu?|Từng loại thiết bị có quy trình kiểm định và chu kỳ kiểm định riêng
Thiết bị có YCNN về ATVSLĐ có phải dán tem sau khi kiểm định không?|Căn cứ theo từng loại thiết bị, quy trình kiểm định sẽ có quy định về việc dán tem
Khi đưa Thiết bị có YCNN về ATVSLĐ vào sử dụng lần đầu có phải kiểm định không?|Bắt buộc phải kiểm định lần đầu trước khi sử dụng
Trong quá trình sử dụng Thiết bị có YCNN về ATVSLĐ nếu phát hiện có bất thường thì cần phải làm gì?|Dừng sử dụng ngay lập tức, tiến hành sửa chữa, tổ chức kiểm định đột xuất,sau khi kiểm định đạt mới được sử dụng
Yêu cầu bắt buộc đối với Người vận hành xe nâng hàng là:|Chứng chỉ vận hành thiết bị nâng, được huấn luyện, cấp thẻ ATLĐ, có quyết định giao việc bằng văn bản của NSDLĐ
Yêu cầu bắt buộc đối với Người vận hành cẩu trục theo QCVN 07:2012/BLĐTBXH là:|Tất cả ý trên
Yêu cầu bắt buộc đối với Người vận hành cẩu trục, cổng trục theo QCVN 30:2016/BLĐTBXH là:|Tất cả ý trên
Yêu cầu về chuyên môn đối với phục vụ, vận hành bình chịu áp lực theo QCVN 01:2008/BLĐTBXH là:|Tất cả ý trên
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì cấp điều độ có quyền điều khiển là:|Cấp điều độ có quyền chỉ huy, điều độ hệ thống điện theo phân cấp điều độ tại Thông tư quy định quy trình điều độ hệ thống điện quốc gia.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì nội dung nào không nằm trong khái niệm “Sụ cố”?|Không cung cấp đủ sản lượng cho khách hàng sự dụng điện theo các Hợp đồng.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì khái niệm “Trạm điện” là:|Là trạm biến áp, trạm cắt hoặc trạm bù (khu vực lắp đặt các thiết bị đóng cắt, điều khiển, MBA, các thiết bị bù, các thiết bị bảo vệ).
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì nội dung nào sau đây không phải (không thuộc) nguyên tắc xác định là sự cố hoặc bất thường?|Xác định là sự cố hoặc bất thường được xét đối với đường dây, đoạn đường dây nhánh rẽ, TBA đang vận hành;
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì quy trách nhiệm sự cố do lỗi của ĐVQLVH trong trường hợp thuê quản lý vận hành như thế nào?|Trách nhiệm của đơn vị được thuê quản lý vận hành khi xảy ra sự cố thực hiện theo quy định của hợp đồng dịch vụ quản lý vận hành đã được ký kết.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì trong trường hợp sự cố xảy ra do nguyên nhân ban đầu của ĐVQLVH này, dẫn đến mở rộng sự cố ra các ĐVQLVH khác thì quy trách nhiệm như thế nào?|Được tính là sự cố của Đơn vị quản lý vận hành gây ra sự cố ban đầu.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện, trong trường hợp điểm sự cố chưa xác định được thì xử lý thế nào?|Cho phép các Đơn vị quản lý vận hành kiểm tra chéo lẫn nhau để thống nhất sự cố thuộc đơn vị nào tuân thủ theo Quy trình phối hợp vận hành.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì phân loại sự cố theo quy mô gồm:|Ba loại: Sự cố HTĐ, Sự cố NMĐ, Sự cố lưới điện.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì phân loại theo mức độ hư hỏng thiết bị, thời gian khắc phục và hậu quả gây ra, gồm:|Ba cấp: Sự cố cấp 1, sự cố cấp 2, sự cố cấp
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì phân loại sự cố theo nguyên nhân, gồm:|Hại loại: Sự cố chủ quan, sự cố khách quan.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì nội dung nào không thuộc quy định sự cố cấp I đối lưới điện?|Sự cố gây hư hỏng (rã lưới) toàn bộ đường dây điện áp từ 110kV trở lên
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì nội dung nào không thuộc quy định sự cố cấp II đối với lưới lưới điện phân phối, gồm:|Sự cố liên quan đến tai nạn lao động nặng.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì nội dung nào không thuộc quy định sự cố cấp III đối với lưới điện:|Sự cố một MBA cấp điện áp từ 220 kV trở lên tại trạm điện, các MBA còn lại vận hành bình thường;
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì khái niệm “Bất thường” đối với đường dây điện:|Khi khắc phục hậu quả gây tai nạn lao động nhẹ
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì khái niệm “Bất thường” đối với thiết bị điện:|Khi khắc phục hậu quả gây tai nạn lao động nhẹ
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì khái niệm “Sự cố khách quan” do thiên tai, địch họa gây ra là:|Do thiên tai gây ra: Bão, áp thấp nhiệt đới, lốc, sét, mưa lớn, lũ, lũ quét, ngập lụt, sạt lở đất do mưa lũ và các loại thiên tai khác; Do địch họa: NMĐ, lưới điện bị phá hoại.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện, trường hợp nào không thuộc khái niệm “Sự cố khách quan” do cá nhân, tổ chức bên ngoài gây nên?|Do lỗi của ĐVQLVH trong quá trình quản lý, vận hành, lắp đặt, sửa chữa gây ra.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì là sự cố chủ quan:|Do lãnh đạo đơn vị chỉ đạo, điều hành trong sản xuất gây ra; Do nhân viên vận hành gây ra do không thực hiện đúng các quy trình, quy định; Do nhân viên sửa chữa và thí nghiệm gây ra
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì phân cấp(trách nhiệm) điều tra sự cố cấp Tổng công ty Điện lực miền gồm:|Điều tra sự cố cấp 2 của các Công ty Điện lực tỉnh, thành phố trực thuộc; Điều tra sự cố cấp 1, cấp 2 của các NMĐ nhỏ trực thuộc.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì phân cấp (trách nhiệm) điều tra sự cố cấp Công ty Điện lực tỉnh, thành phố, gồm:|Điều tra sự cố cấp 3, bất thường đối với lưới điện 110kV, lưới điện trung áp thuộc phạm vi quản lý vận hành.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì phân cấp(trách nhiệm) điều tra sự cố cấp Điện lực quận, huyện, gồm:|Điều tra sự cố cấp 3, bất thường đối với lưới điện trung áp, hạ áp thuộc phạm vi quản lý vận hành.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì thời hạn điều tra sự cố được quy định như thế nào?|Không quá 20 ngày làm việc đối với sự cố cấp một, 15 ngày làm việc đối với sự cố cấp hai, 05 ngày làm việc đối với các sự cố cấp 3, bất thường.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện quy định cho phép không tổ chức điều tra sự cố nếu:|Báo cáo phân tích sự cố đã làm rõ về nguồn gốc nguyên nhân và đề ra giải pháp phòng ngừa sự cố lặp lại.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì thành phần đoàn điều tra sự cố cấp Công ty, gồm:|Giám đốc hoặc PGĐ Công ty làm Trưởng đoàn; Lãnh đạo và Cán bộ/Kỹ sư Phòng chức năng; Đại diện Cấp điều độ có quyền điều khiển; Đại diện đơn vị cấp trên trực tiếp; Thành viên khác;
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì Thành phần đoàn điều tra sự cố cấp Truyền tải điện khu vực, Điện lực quận, huyện:|Giám đốc hoặc PGĐ làm Trưởng đoàn; Lãnh đạo và Cán bộ/Kỹ sư Phòng chức năng; Đại diện Cấp điều độ có quyền điều khiển; Đại diện đơn vị cấp trên trực tiếp.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì quy định về thời điểm bắt điều tra sự cố như thế nào?|Bắt đầu ngay sau khi sự cố xảy hoặc sau khi cơ quan điều tra nhà nước cho phép tiếp cận hồ sơ và hiện trường
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì nội dung nào không thuộc nguyên nhân gây ra sự cố do nhân viên sửa chữa và thí nghiệm gây ra?|Không thực hiện đủ các biện pháp kỹ thuật theo quy định; Không có Phướng án tổ chức thi công và biện pháp an toàn.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì các bước điều tra sự cố, gồm:|Chuẩn bị điều tra - Chuẩn bị hồ sơ tài liệu - Tiến hành điều tra - Kết thúc điều tra - Điều tra lại (nếu phải) - Phổ biến về sự cố, biện pháp khắc phục phòng ngừa.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện thì mọi hình thức che giấu, không cung cấp đủ thông tin, cung cấp thông tin sai, khai báo không đúng sự thật hoặc cản trở công tác điều tra thì xử lý như thế nào?|Sẽ bị xử lý vi phạm theo quy chế quản lý nội bộ của EVN.
Theo Quy trình điều tra sự cố nhà máy điện, lưới điện và hệ thống điện, sự cố xảy ra do ảnh hưởng sự cố của đơn vị ngoài EVN thì xử lý như thế nào?|Các đơn vị thuộc EVN khi tổ chức điều tra và đề nghị đơn vị ngoài để xảy ra sự cố phối hợp điều tra, kết luận.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBATCT và CBATBCT chịu trách nhiệm thực hiện các nhiệm vụ chuyên môn, nghiệp vụ theo cấp nào?|Theo chỉ đạo của lãnh đạo đơn vị, đơn vị cơ sở và hướng dẫn của phòng An toàn hoặc phòng KT-AT Công ty.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBATCT và CBATBCT chịu sự quản lý trực tiếp và chỉ đạo trực tiếp của ai?|Chịu sự quản lý trực tiếp và chỉ đạo trực tiếp của các ông (bà) Giám đốc hoặc PGĐ phụ trách kỹ thuật đơn vị cơ sở hoặc lãnh đạo đơn vị cấp tương đương.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC CBATCT và CBATBCT được hưởng chế độ gì?|Được hưởng chế độ phụ cấp trách nhiêm tương đương Đội trưởng đơn vị cấp 4 và các quyền lợi khác theo quy định của Tổng công ty Điện lực miền Bắc.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC, tiêu chuẩn đối với CBATCT, CBATBCT về trình độ đại học như thế nào?|Có trình độ đại học chuyên ngành kỹ thuật điện; có ít nhất 03 năm kinh nghiệm làm việc trong lĩnh vực sản xuất, kinh doanh của đơn vị cơ sở;
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC, tiêu chuẩn đối với CBATCT, CBATBCT về trình độ cao đẳng như thế nào?|Có trình độ cao đẳng chuyên ngành kỹ thuật điện; ít nhất 04 năm kinh nghiệm làm việc trong lĩnh vực sản xuất kinh doanh của đơn vị cơ sở.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC, tiêu chuẩn đối với CBATCT, CBATBCT về trình độ trung cấp như thế nào?|Có trình độ trung cấp thuộc các chuyên ngành khối kỹ thuật điện hoặc hoặc trực tiếp làm công tác kỹ thuật điện; có 05 năm kinh nghiệm làm việc trong lĩnh vực SXKD của đơn vị cơ sở.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC, yêu cầu nào về năng lực công tác của CBATCT và CBATBCT không bắt buộc phải có?|Có khả năng nắm bắt nội dung điều hành kế hoạch sản xuất kinh doanh của đơn vị.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì chức năng nào của CBATCT và CBATBCT không bắt buộc phải có?|Tham mưu cho lãnh đạo đơn vị cơ sở lập kế hoạch sản xuất kinh doanh chung theo năm tài chính.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì quyền của CBAT đình chỉ công việc được quy định như thế nào?|Yêu cầu người phụ trách bộ phận sản xuất hoặc trực tiếp quyết định tạm đình chỉ công việc trong trường hợp khẩn cấp khi phát hiện các nguy cơ xảy ra TNLĐ, đồng thời phải báo cáo cán bộ quản lý, đại diện NSDLĐ tại đơn vị cơ sở,
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì sau khi đình chỉ công việc do phát hiện các nguy cơ xảy ra TNLĐ, CBAT yêu cầu bộ phận bị đình chỉ giải quyết công việc gì?|Thực hiện các biện pháp đảm bảo AT-VSLĐ.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì quyền đình chỉ hoạt động của các loại máy, thiết bị được quy định như thế nào?|Được phép đình chỉ các loại máy, thiết bị không đảm bảo an toàn hoặc đã hết hạn sử dụng.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì quyền kiểm tra kiến thức, quy chuẩn, quy trình, quy định về an toàn được quy định như thế nào?|Được quyền kiểm tra đối với công nhân trực tiếp sản xuất trong đơn vị.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC quyền kiến nghị với lãnh đạo đơn vị xử lý về mặt tổ chức lao động đối với NLD vi phạm như thế nào?|Trong trường hợp đặc biệt, có quyền kiến nghị với lãnh đạo đơn vị chuyển khỏi cương vị công tác đối với những người thiếu trách nhiệm và không đủ trình độ đảm nhiệm công việc được giao.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì quyền đề xuất các hình thức kỷ luật lao động đối với những CBCNV vi phạm như thế nào?|Có quyền đề xuất các hình thức kỷ luật lao động đối với những CBCNV vi phạm Quy phạm kỹ thuật, QTATĐ, các Quy định về ATVSLĐ, hành lang, PCTT&TKCN, PCCC&CNCH.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì quyền đề nghị các hình thức khen thưởng như thế nào?|Có quyền đề nghị khen thưởng các tập thể, cá nhân có thành tích xuất sắc trong công tác ATVSLĐ.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT có quyền tham gia các hội đồng gì?|Hội đồng xét thành tích lương, xét thưởng vận hành an toàn hàng tháng, nâng bậc lương CNKT; xét thành tích, danh hiệu thi đua của cá nhân và tập thể bộ phận trực thuộc.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT báo cáo vượt cấp quy định như thế nào?|CBAT có quyền báo cáo vượt cấp lên cấp trên khi lãnh đạo đơn vị cơ sở: không xử lý các hiện tượng mất an toàn, cố ý sai phạm, có tình che giấu các vụ việc đã xảy ra.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC quy định việc tham gia xét duyệt phương án đối với CBAT được quy định như thế nào?|CBAT có quyền tham gia xét duyệt các phương án tổ chức thi công và biện pháp đảm bảo toàn cho các công trình xây dựng mới; công trình sửa chữa, cải tạo lưới điện.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC quy định việc tham gia xây dựng kế hoạch SXKD, tham dự các cuộc họp đối với CBAT được quy định như thế nào?|CBAT có quyền tham gia xây dựng kế hoạch sản xuất kinh doanh và các cuộc họp sơ kết, tổng kết của Đơn vị cơ sơ.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT có chức danh gì trong Hội đồng (Tiểu ban) xét thưởng ATĐ của đơn vị?|Là uỷ viên thường trực xét thưởng vận hành an toàn của Đơn vị cơ sở.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT phải chịu trách nhiệm về hành vi nào trong việc thực hiện các BPAT?|Không hướng dẫn hoặc hướng dẫn không đầy đủ các biện pháp đảm bảo ATLĐ khi thực hiện công việc theo quy định cho CBCNV trong đơn vị.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT phải chịu trách nhiệm về hành vi nào trong việc thực hiện kiểm tra kiểm soát ATLĐ?|Không kiểm tra, kiểm soát ATLĐ; khi phát hiện thấy ĐVCT không thực hiện đúng quy phạm, QTKTAT mà không có các biện pháp xử lý kịp thời dẫn đến TNLĐ hoặc sự số lưới điện.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT phải chịu trách nhiệm về hành vi nào trong trong quản lý các trang thiết bị, DCLV, DCAT?|Không kiểm tra các trang thiết bị, dụng cụ an toàn lao động, PCCC, PCTT&TKCN hoặc thử nghiệm theo đúng quy định.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT phải chịu trách nhiệm về hành vi nào trong việc thực hiện khắc phục các tồn tại, vi phạm?|Không đôn đốc khắc phục các tồn tại theo kiến nghị tại biên bản kiểm tra các cấp.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT phải chịu trách nhiệm về hành vi nào trong việc phổ biến văn bản?|Không phổ biến hoặc phổ biến chậm các văn bản chỉ đạo và hướng dẫn của cấp trên về công tác ATVSLĐ đến toàn CBCNV trong đơn vị dẫn đến người lao động vi phạm
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT phải chịu trách nhiệm về hành vi nào trong việc quản lý hồ sơ sổ sánh AT-VSLĐ?|Không đôn đốc nhắc nhở, quản lý tốt hồ sơ, sổ sách về công ATVSLĐ.
Theo Quy định chức năng, nhiệm vụ của CBATCT, CBATBCT ban hành kèm theo Quyết định số 780/QĐ-EVNNPC thì CBAT phải chịu trách nhiệm về hành vi gian dối nào?|Bao che, che dấu các hành vi vi phạm quy phạm, quy trình kỹ thuật an toàn của CBCNV trong đơn vị.
Theo Quy trình An toàn điện, quy định điện cao áp và hạ áp như thế nào?|Điện hạ áp là điện áp dưới 1000V, điện cao áp là điện áp từ 1000V trở lên.
Theo Quy trình An toàn điện, quy định khoảng cách an toàn điện khi có rào chắn (tức là khỏng cách từ rào chắn đến đến phần có điện) đối với điện áp từ 1 đến 15kV như thế nào?|Không nhỏ hơn 0,35 mét.
Theo Quy trình An toàn điện quy định việc treo thẻ đánh dấu các ĐVCT trên sơ đồ vận hành tại những bộ phận nào?|Bộ phận Điều độ giữ quyền điều khiển, bộ phận trực tiếp vận hành thiết bị nơi csẽ tiến hành công việc.
Theo Quy trình An toàn điện thì khi làm công việc có cắt điện hoàn toàn việc nối đất thanh cái phải:|Phải nối đất ở thanh cái và mạch đấu trên đó sẽ tiến hành công việc. Nếu chuyển sang làm việc ở mạch đấu khác thì mạch đấu sẽ làm việc phải nối đất.
Theo Quy trình An toàn điện quy định nối đất khi làm việc trên đường dây hai nguồn cấp không có nhánh rẽ là:|Nếu làm việc trên ĐD, phải làm nối đất ở hai đầu ĐD.
Theo Quy trình An toàn điện, quy định khoảng cách an toàn điện khi có rào chắn (tức là khỏng cách từ rào chắn đến đến phần có điện) đối với điện áp từ trên 15 đến 35kV như thế nào?|Không nhỏ hơn 0,6 mét.
Theo Quy trình An toàn điện quy định nối đất khi làm việc trên đường dây một nguồn cấp không có nhánh rẽ là:|Cho phép đặt nối đất ở đầu ĐD có nguồn cung cấp đến, đầu còn lại phải mở thiết bị đóng cắt.
Theo Quy trình An toàn điện quy định nối đất khi làm việc trong ngăn tủ phân phối như thế nào?|Phải nối đất ở thanh cái và xuất tuyến của ngăn này. Không cho phép làm việc trong ngăn tủ phân phối khi hàm tĩnh trên hoặc dưới ngăn tủ này chưa được nối đất.
Theo Quy trình An toàn điện, quy định khoảng cách an toàn điện khi có rào chắn (tức là khỏng cách từ rào chắn đến đến phần có điện) đối với điện áp từ trên 35 đến 110kV như thế nào?|Không nhỏ hơn 1,5 mét.
Theo Quy trình An toàn điện thì khi thực hiện công việc có tháo rời dây dẫn, việc đặt tiếp đất di động được thực hiện như thế nào?|Phải tiếp đất ở hai phía chỗ định tháo rời trước khi tháo.
Theo Quy trình An toàn điện, quy định khoảng cách an toàn điện khi có rào chắn (tức là khỏng cách từ rào chắn đến đến phần có điện) đối với điện áp 220kV như thế nào?|Không nhỏ hơn 2,5 mét.
Theo Quy trình An toàn điện, quy định về kiểm tra không còn điện đối với thiết bị điện tại nhà máy điện, trạm điện, GIS, tủ hợp bộ hoặc thiết bị kiểu kín như thế nào?|Cho phép kiểm tra không còn điện thông qua chỉ thị tại chỗ thiết bị đóng cắt (3 pha, tất cả các phía) và thông số điện áp (nếu có)
Theo Quy trình An toàn điện thì sau khi cắt điện xong, cần kiểm tra không còn điện bằng cách:|Dùng bút thử điện phù hợp với điện áp cần thử (bút này phải được kiểm tra trước tại nơi có điện) sau đó thử cả 3 pha vào và ra của thiết bị
Theo Quy trình An toàn điện quy định nối đất tạo vùng an toàn và nối đất tại nơi làm việc như thế nào?|ĐVQLVH tổ chức thực hiện nối đất tại tất cả các đầu có nguồn điện đến để tạo vùng làm việc an toàn, ĐVCT chịu trách nhiệm thực hiện nối đất di động tại nơi làm việc.
Theo Quy trình An toàn điện quy định nối đất khi làm việc trên ĐDK có nhiều nguồn cấp đến và có nhánh rẽ như thế nào?|Phải làm nối đất ở các đầu ĐDK có nguồn cấp đến, các nhánh không có nguồn cấp đến mở thiết bị đóng cắt, không có thiết bị đóng cắt thì phải làm một bộ nối đất ở nhánh đó.
Theo Quy trình An toàn điện thì những điều kiện quy định cho chức danh người cho phép trong PCT là:|Được ĐVQLVH giaonhiệm vụ giao nhận hiện trường với ĐVCT, có bậc ATĐ từ 4/5 trở lên và được công nhận chức danh người cho phép.
